Dummy Display for Apple Silicon Macs to Achieve Custom Resolutions
https://github.com/waydabber/BetterDummy
‘Trojan Source’ Bug Threatens the Security of All Code
https://krebsonsecurity.com/2021/11/trojan-source-bug-threatens-the-security-of-all-code/
Using a VPN could become a criminal offence under new CFAA interpretation
item?id=29065443
Summer of Math Expositions Results
https://www.3blue1brown.com/blog/some1-results
An Update on Our Outage
https://blog.roblox.com/2021/10/update-recent-service-outage/
Global Green Up Slows Warming
https://earthobservatory.nasa.gov/images/146296/global-green-up-slows-warming
A cross platform front-end GUI of the popular YouTube-dl written in wxPython
https://github.com/MrS0m30n3/youtube-dl-gui
C++ Coroutines Do Not Spark Joy
https://probablydance.com/2021/10/31/c-coroutines-do-not-spark-joy/
Results from being #1 on Hacker News for 6 hours
https://codeamigo.dev/blog/results-from-hn-1
They don't even know the fundamentals
https://blog.royalsloth.eu/posts/they-dont-even-know-the-fundamentals/
A read query can write to disk: a Postgres story
https://www.mutuallyhuman.com/blog/how-a-read-query-can-write-to-disk-a-postgresql-story/
The Personal Analytics of My Life (2012)
https://www.wired.com/2012/03/opinion-wolfram-life-analytics/
Apple: Ten Years Forward
https://mondaynote.com/apple-ten-years-forward-10dfabf00706?gi=665f5d3c344f
Visual Git
https://visualgit.io/news.html#20211031
Paper Grain in Origami
https://origami.kosmulski.org/blog/2021-10-31-paper-grain-in-origami
GCC Rust Monthly Report – October 2021
https://thephilbert.io/2021/11/01/gcc-rust-monthly-report-11-october-2021/
The Split Personalities of Shell Usage
https://murex.rocks/docs/blog/split_personalities.html
The most powerful MRI scanner in the world delivers its first images
https://www.cea.fr/english/Pages/News/premieres-images-irm-iseult-2021.aspx
The Pentium F00F Bug (1998)
http://www.rcollins.org/ddj/May98/F00FBug.html
Ask HN: Is it unprofessional to leave a new job where everything is a mess?
item?id=29064692
Current value of the top 30 YC companies is about $575B
https://twitter.com/paulg/status/1455102046902816775
Sparse vs. Dense Arrays in JavaScript
https://dmitripavlutin.com/javascript-sparse-dense-arrays/
Apache Drill: the reports of my death have been greatly exaggerated
https://drill.apache.org/blog/2021/10/30/reports-of-my-death/
University of Florida bars professors from testifying in a voting rights case
https://www.npr.org/2021/10/30/1050817670/university-florida-professors-free-speech-voting-rights
FUTEX2's Sys_futex_waitv() Sent in for Linux 5.16 to Help Linux Gaming
https://www.phoronix.com/scan.php?page=news_item&px=Linux-5.16-sys_futex_waitv
Show HN: Mostly inaccurate but dead honest 33 years of one man's life
https://lostmsu.github.io/life33/?life-full
Researchers are discovering surprising capabilities among a group of arachnids
https://arstechnica.com/science/2021/10/spiders-are-much-smarter-than-you-think/
Binance Halts All Crypto Withdrawals
https://cryptobriefing.com/binance-halts-crypto-withdrawals-citing-large-backlog/
Avoiding bot detection: How to scrape the web without getting blocked?
https://github.com/niespodd/browser-fingerprinting
